project_id,project_name,project_type,sector,state,district,constituency,block,village,latitude,longitude,sanction_amount,released_amount,expenditure_amount,start_date,expected_completion_date,actual_completion_date,reported_progress,observed_progress,observed_progress_status,status,agency,data_status,source_type,data_availability_status,anomaly_label,anomaly_category,created_at,updated_at,fused_risk_score,risk_tier
SYN-PRJ-01361,Installation of Solar Dual-Pump Piped Drinking Water System at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Karnataka,Bengaluru,Bengaluru Parliamentary Constituency,Bengaluru Block-1,Village Mohanpur,15.551799,75.65321,315000.0,315000.0,249000.0,2024-10-01,2025-06-04,,82.0,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661913,2026-09-19 15:04:49.661915,40.0,MEDIUM
SYN-PRJ-01362,Installation of Community Water Purification RO Plant at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,West Bengal,Murshidabad,Murshidabad Parliamentary Constituency,Murshidabad Block-4,Village Kalyanpur,22.859731,88.0328,1030000.0,821000.0,409000.0,2023-12-22,2024-07-13,,56.3,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661926,2026-09-19 15:04:49.661929,40.0,MEDIUM
SYN-PRJ-01363,Installation of Solar Dual-Pump Piped Drinking Water System at Village Adarsh Nagar,WATER_TANK,Drinking Water & Sanitation,Kerala,Kochi,Kochi Parliamentary Constituency,Kochi Block-4,Village Adarsh Nagar,11.08601,76.271543,1935000.0,1935000.0,1898000.0,2024-04-10,2024-09-03,2024-10-03,26.8,,NOT_AVAILABLE,IN_PROGRESS,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,PAYMENT_PROGRESS_MISMATCH,2026-09-19 15:04:49.661940,2026-09-19 15:04:49.661943,72.0,HIGH
SYN-PRJ-01364,Construction of Public Library and Reading Room at Village Mohanpur,BUILDING,Education & Community,Punjab,Amritsar,Amritsar Parliamentary Constituency,Amritsar Block-1,Village Mohanpur,31.268476,75.502177,1050000.0,1050000.0,921000.0,2022-10-09,2023-09-22,2023-11-05,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661954,2026-09-19 15:04:49.661957,15.0,LOW
SYN-PRJ-01365,Development of Anganwadi Center and Nutrition Hub at Village Sundarpur,BUILDING,Education & Community,Haryana,Faridabad,Faridabad Parliamentary Constituency,Faridabad Block-1,Village Sundarpur,28.969702,76.027363,3540000.0,3540000.0,3159000.0,2021-03-04,2022-02-27,2022-03-17,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661966,2026-09-19 15:04:49.661969,15.0,LOW
SYN-PRJ-01366,Construction of Additional Classrooms at Govt High School at Village Rampur,BUILDING,Education & Community,Jammu and Kashmir,Anantnag,Anantnag Parliamentary Constituency,Anantnag Block-4,Village Rampur,33.925905,76.778402,2225000.0,1861000.0,1070000.0,2024-03-09,2025-04-08,,62.2,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661979,2026-09-19 15:04:49.661982,40.0,MEDIUM
SYN-PRJ-01367,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Mohanpur,WATER_TANK,Drinking Water & Sanitation,Punjab,Bathinda,Bathinda Parliamentary Constituency,Bathinda Block-4,Village Mohanpur,31.214646,75.235622,865000.0,692000.0,471000.0,2022-03-03,2022-08-17,,69.5,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.661992,2026-09-19 15:04:49.661994,40.0,MEDIUM
SYN-PRJ-01368,Construction of Foot Overbridge for School Commuters at Village Sundarpur,BRIDGE,Bridges & Culverts,Assam,Kamrup,Kamrup Parliamentary Constituency,Kamrup Block-4,Village Sundarpur,26.439047,92.873883,670000.0,670000.0,631000.0,2022-02-26,2023-06-21,2023-06-25,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662005,2026-09-19 15:04:49.662008,15.0,LOW
SYN-PRJ-01369,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Rampur,BRIDGE,Bridges & Culverts,Jammu and Kashmir,Baramulla,Baramulla Parliamentary Constituency,Baramulla Block-1,Village Rampur,33.737983,76.617281,1425000.0,1425000.0,1213000.0,2022-11-03,2023-10-23,2023-12-07,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662018,2026-09-19 15:04:49.662021,15.0,LOW
SYN-PRJ-01370,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Sundarpur,ROAD,Rural Connectivity & Transport,Telangana,Nizamabad,Nizamabad Parliamentary Constituency,Nizamabad Block-1,Village Sundarpur,18.298899,79.121777,1260000.0,1260000.0,1244000.0,2023-06-07,2023-12-19,2023-12-29,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662032,2026-09-19 15:04:49.662034,15.0,LOW
SYN-PRJ-01371,Construction of Foot Overbridge for School Commuters at Village Kalyanpur,BRIDGE,Bridges & Culverts,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-5,Village Kalyanpur,10.616484,72.697295,1615000.0,1615000.0,1601000.0,2023-06-24,2025-01-20,2025-01-23,100.0,,NOT_AVAILABLE,COMPLETED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662045,2026-09-19 15:04:49.662047,15.0,LOW
SYN-PRJ-01372,Construction of High-Level Submersible Bridge across Nullah at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Odisha,Cuttack,Cuttack Parliamentary Constituency,Cuttack Block-3,Village Adarsh Nagar,20.956922,85.165477,2280000.0,2280000.0,2146000.0,2021-09-20,2023-03-27,2023-05-11,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662058,2026-09-19 15:04:49.662060,15.0,LOW
SYN-PRJ-01373,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Kalyanpur,BRIDGE,Bridges & Culverts,Mizoram,Lunglei,Lunglei Parliamentary Constituency,Lunglei Block-5,Village Kalyanpur,22.860953,92.902007,1685000.0,1685000.0,1489000.0,2023-05-04,2025-03-23,2025-05-03,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662071,2026-09-19 15:04:49.662074,15.0,LOW
SYN-PRJ-01374,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Mohanpur",WATER_TANK,Drinking Water & Sanitation,Sikkim,North Sikkim,North Sikkim Parliamentary Constituency,North Sikkim Block-2,Village Mohanpur,27.561959,88.374078,440000.0,440000.0,378000.0,2022-06-09,2022-09-02,2022-10-15,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662085,2026-09-19 15:04:49.662087,15.0,LOW
SYN-PRJ-01375,Construction of Gram Panchayat Citizen Service Center at Village Gandhi Gram,BUILDING,Education & Community,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,Thiruvananthapuram Block-4,Village Gandhi Gram,10.896859,76.246563,1730000.0,1500000.0,952000.0,2023-12-13,2024-11-11,,100.0,33.8,OFFICER_VERIFIED,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,REALITY_GAP,2026-09-19 15:04:49.662098,2026-09-19 15:04:49.662100,72.0,HIGH
SYN-PRJ-01376,Establishment of Primary Health Sub-Centre Building at Village Rampur,BUILDING,Education & Community,Himachal Pradesh,Shimla,Shimla Parliamentary Constituency,Shimla Block-2,Village Rampur,31.315457,77.362162,3855000.0,3855000.0,3630000.0,2023-06-20,2024-10-02,2024-09-10,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662111,2026-09-19 15:04:49.662113,15.0,LOW
SYN-PRJ-01377,Construction of High-Level Submersible Bridge across Nullah at Village Adarsh Nagar,BRIDGE,Bridges & Culverts,Bihar,Patna,Patna Parliamentary Constituency,Patna Block-2,Village Adarsh Nagar,25.040203,85.294999,1420000.0,1420000.0,1391000.0,2021-09-07,2023-06-07,2023-06-19,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662123,2026-09-19 15:04:49.662126,15.0,LOW
SYN-PRJ-01378,Major Causeway Reconstruction across Seasonal Stream at Village Shivnagar,BRIDGE,Bridges & Culverts,Andaman and Nicobar Islands,North and Middle Andaman,North and Middle Andaman Parliamentary Constituency,North and Middle Andaman Block-2,Village Shivnagar,11.731226,92.604401,4870000.0,3749000.0,2055000.0,2023-06-15,2024-11-20,,63.7,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662136,2026-09-19 15:04:49.662139,40.0,MEDIUM
SYN-PRJ-01379,Construction of Foot Overbridge for School Commuters at Village Sundarpur,BRIDGE,Bridges & Culverts,Telangana,Khammam,Khammam Parliamentary Constituency,Khammam Block-3,Village Sundarpur,18.135803,78.928306,880000.0,683000.0,417000.0,2022-04-13,2023-06-25,,62.1,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662148,2026-09-19 15:04:49.662151,40.0,MEDIUM
SYN-PRJ-01380,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Gandhi Gram",WATER_TANK,Drinking Water & Sanitation,Odisha,Cuttack,Cuttack Parliamentary Constituency,Cuttack Block-2,Village Gandhi Gram,20.816026,85.173225,510000.0,510000.0,449000.0,2022-06-08,2022-08-15,2022-08-08,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662161,2026-09-19 15:04:49.662164,15.0,LOW
SYN-PRJ-01381,Installation of Community Water Purification RO Plant at Village Sundarpur,WATER_TANK,Drinking Water & Sanitation,Gujarat,Ahmedabad,Ahmedabad Parliamentary Constituency,Ahmedabad Block-3,Village Sundarpur,22.334244,71.095882,1690000.0,1680000.0,1188000.0,2024-01-26,2024-10-12,,74.6,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662174,2026-09-19 15:04:49.662177,40.0,MEDIUM
SYN-PRJ-01382,Erection of Multi-Purpose Community Hall at Village Kalyanpur,BUILDING,Education & Community,Jharkhand,Deoghar,Deoghar Parliamentary Constituency,Deoghar Block-3,Village Kalyanpur,23.717643,85.204111,4380000.0,4380000.0,3896000.0,2024-10-03,2026-02-26,2026-03-04,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662187,2026-09-19 15:04:49.662190,15.0,LOW
SYN-PRJ-01383,Construction of High-Level Submersible Bridge across Nullah at Village Gandhi Gram,BRIDGE,Bridges & Culverts,Assam,Silchar,Silchar Parliamentary Constituency,Silchar Block-2,Village Gandhi Gram,26.23098,93.036041,4075000.0,4075000.0,3962000.0,2024-01-18,2025-01-08,2024-12-15,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662199,2026-09-19 15:04:49.662202,15.0,LOW
SYN-PRJ-01384,Laying of Interlocking Tile Pavement in Resettlement Colony at Village Shivnagar,ROAD,Rural Connectivity & Transport,Nagaland,Dimapur,Dimapur Parliamentary Constituency,Dimapur Block-4,Village Shivnagar,26.154366,94.616969,945000.0,945000.0,836000.0,2022-02-26,2022-08-16,2022-08-05,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662213,2026-09-19 15:04:49.662215,15.0,LOW
SYN-PRJ-01385,Installation of Solar Dual-Pump Piped Drinking Water System at Village Shivnagar,WATER_TANK,Drinking Water & Sanitation,Himachal Pradesh,Shimla,Shimla Parliamentary Constituency,Shimla Block-2,Village Shivnagar,31.042828,77.149824,575000.0,372000.0,153000.0,2021-02-04,2021-05-27,,47.7,,NOT_AVAILABLE,DELAYED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662226,2026-09-19 15:04:49.662228,40.0,MEDIUM
SYN-PRJ-01386,Construction of Gram Panchayat Citizen Service Center at Village Shivnagar,BUILDING,Education & Community,Haryana,Hisar,Hisar Parliamentary Constituency,Hisar Block-4,Village Shivnagar,29.034097,75.996011,2840000.0,2540000.0,1850000.0,2023-09-21,2024-05-30,,75.7,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662239,2026-09-19 15:04:49.662242,40.0,MEDIUM
SYN-PRJ-01387,Construction of Additional Classrooms at Govt High School at Village Sundarpur,BUILDING,Education & Community,Kerala,Kozhikode,Kozhikode Parliamentary Constituency,Kozhikode Block-3,Village Sundarpur,10.829287,76.085266,2615000.0,1907000.0,1000000.0,2024-04-20,2025-02-12,,59.4,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662252,2026-09-19 15:04:49.662255,40.0,MEDIUM
SYN-PRJ-01388,Major Causeway Reconstruction across Seasonal Stream at Village Mohanpur,BRIDGE,Bridges & Culverts,Himachal Pradesh,Shimla,Shimla Parliamentary Constituency,Shimla Block-2,Village Mohanpur,31.045862,77.139215,4145000.0,4145000.0,3969000.0,2024-04-19,2026-01-28,2025-12-31,100.0,,NOT_AVAILABLE,COMPLETED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662265,2026-09-19 15:04:49.662268,15.0,LOW
SYN-PRJ-01389,Construction of High-Level Submersible Bridge across Nullah at Village Rampur,BRIDGE,Bridges & Culverts,Karnataka,Mysuru,Mysuru Parliamentary Constituency,Mysuru Block-3,Village Rampur,15.286558,75.68492,4625000.0,4446000.0,3403000.0,2023-05-12,2025-02-26,,79.2,,NOT_AVAILABLE,DELAYED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662279,2026-09-19 15:04:49.662281,40.0,MEDIUM
SYN-PRJ-01390,Major Causeway Reconstruction across Seasonal Stream at Village Shivnagar,BRIDGE,Bridges & Culverts,Gujarat,Rajkot,Rajkot Parliamentary Constituency,Rajkot Block-4,Village Shivnagar,22.251288,71.249933,4710000.0,3014000.0,1374000.0,2024-05-29,2025-12-08,,48.2,,NOT_AVAILABLE,DELAYED,Rural Engineering Services (RES),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662293,2026-09-19 15:04:49.662296,40.0,MEDIUM
SYN-PRJ-01391,"Construction of 50,000 Litre Overhead R.C.C. Water Storage Tank at Village Gandhi Gram",WATER_TANK,Drinking Water & Sanitation,Manipur,Churachandpur,Churachandpur Parliamentary Constituency,Churachandpur Block-2,Village Gandhi Gram,24.768642,93.828328,485000.0,297000.0,106000.0,2021-03-01,2022-06-01,,29.6,,NOT_AVAILABLE,STALLED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,DELAY_PATTERN,2026-09-19 15:04:49.662307,2026-09-19 15:04:49.662310,72.0,HIGH
SYN-PRJ-01392,Bituminous Road from Main Highway to Scheduled Village at Village Mohanpur,ROAD,Rural Connectivity & Transport,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Parliamentary Constituency,Diu Block-3,Village Mohanpur,20.036516,72.891855,900000.0,900000.0,778000.0,2024-07-22,2025-02-24,2025-02-03,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662321,2026-09-19 15:04:49.662324,15.0,LOW
SYN-PRJ-01393,Installation of Solar Dual-Pump Piped Drinking Water System at Village Rampur,WATER_TANK,Drinking Water & Sanitation,Goa,North Goa,North Goa Parliamentary Constituency,North Goa Block-1,Village Rampur,15.240836,74.081769,1970000.0,1970000.0,1938000.0,2022-12-25,2023-08-20,2023-07-27,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662334,2026-09-19 15:04:49.662337,15.0,LOW
SYN-PRJ-01394,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Gandhi Gram,WATER_TANK,Drinking Water & Sanitation,Chhattisgarh,Bastar,Bastar Parliamentary Constituency,Bastar Block-1,Village Gandhi Gram,21.1863,81.710566,1875000.0,1875000.0,1867000.0,2024-07-26,2025-04-16,2025-05-01,100.0,,NOT_AVAILABLE,COMPLETED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662348,2026-09-19 15:04:49.662350,15.0,LOW
SYN-PRJ-01395,Construction of High-Level Submersible Bridge across Nullah at Village Sundarpur,BRIDGE,Bridges & Culverts,Mizoram,Champhai,Champhai Parliamentary Constituency,Champhai Block-3,Village Sundarpur,23.109766,92.959371,1290000.0,1290000.0,1145000.0,2022-01-03,2022-10-22,2022-11-10,100.0,,NOT_AVAILABLE,COMPLETED,Water Supply & Sanitation Board,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662361,2026-09-19 15:04:49.662364,15.0,LOW
SYN-PRJ-01396,Establishment of Primary Health Sub-Centre Building at Village Sundarpur,BUILDING,Education & Community,Lakshadweep,Kavaratti,Kavaratti Parliamentary Constituency,Kavaratti Block-2,Village Sundarpur,10.638104,72.574809,730000.0,652000.0,400000.0,2021-11-06,2022-07-20,,69.0,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662374,2026-09-19 15:04:49.662377,40.0,MEDIUM
SYN-PRJ-01397,Construction of Public Library and Reading Room at Village Adarsh Nagar,BUILDING,Education & Community,Tripura,West Tripura,West Tripura Parliamentary Constituency,West Tripura Block-2,Village Adarsh Nagar,23.89124,91.876996,1500000.0,1500000.0,1464000.0,2022-08-31,2023-06-10,2023-05-13,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662393,2026-09-19 15:04:49.662396,15.0,LOW
SYN-PRJ-01398,Installation of Solar Dual-Pump Piped Drinking Water System at Village Shivnagar,WATER_TANK,Drinking Water & Sanitation,Puducherry,Karaikal,Karaikal Parliamentary Constituency,Karaikal Block-1,Village Shivnagar,11.937827,79.706489,1285000.0,1285000.0,1106000.0,2023-02-20,2023-04-23,2023-05-27,100.0,,NOT_AVAILABLE,COMPLETED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662406,2026-09-19 15:04:49.662409,15.0,LOW
SYN-PRJ-01399,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Kalyanpur,BRIDGE,Bridges & Culverts,Rajasthan,Jodhpur,Jodhpur Parliamentary Constituency,Jodhpur Block-4,Village Kalyanpur,27.092575,74.003596,3460000.0,3460000.0,2490000.0,2024-08-06,2025-11-07,,78.9,,NOT_AVAILABLE,DELAYED,State Bridge Construction Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662419,2026-09-19 15:04:49.662422,40.0,MEDIUM
SYN-PRJ-01400,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Nagaland,Kohima,Kohima Parliamentary Constituency,Kohima Block-4,Village Kalyanpur,26.115244,94.598533,1200000.0,660000.0,240000.0,2023-01-19,2023-04-29,,39.0,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662432,2026-09-19 15:04:49.662434,40.0,MEDIUM
SYN-PRJ-01401,R.C.C. Box Culvert for Agricultural Drainage and Crossing at Village Rampur,BRIDGE,Bridges & Culverts,Jharkhand,Deoghar,Deoghar Parliamentary Constituency,Deoghar Block-2,Village Rampur,23.63226,85.603064,1025000.0,1025000.0,731000.0,2022-08-23,2024-02-17,,78.2,,NOT_AVAILABLE,DELAYED,Panchayati Raj Engineering Division,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662445,2026-09-19 15:04:49.662447,40.0,MEDIUM
SYN-PRJ-01402,Construction of Community Hall and Center at Village Shivnagar (Phase-2),BRIDGE,Bridges & Culverts,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,Dibrugarh Block-5,Village Shivnagar,26.242576,92.817113,2585000.0,2585000.0,2264000.0,2022-05-30,2023-09-05,2023-08-25,100.0,,NOT_AVAILABLE,COMPLETED,Zila Parishad Engineering Wing,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,1,POTENTIAL_SIMILARITY,2026-09-19 15:04:49.662460,2026-09-19 15:04:49.662463,72.0,HIGH
SYN-PRJ-01403,Establishment of Primary Health Sub-Centre Building at Village Kalyanpur,BUILDING,Education & Community,Kerala,Thiruvananthapuram,Thiruvananthapuram Parliamentary Constituency,Thiruvananthapuram Block-4,Village Kalyanpur,10.839044,76.05795,365000.0,365000.0,321000.0,2023-12-04,2025-04-16,2025-04-29,100.0,,NOT_AVAILABLE,COMPLETED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662473,2026-09-19 15:04:49.662476,15.0,LOW
SYN-PRJ-01404,Construction of Additional Classrooms at Govt High School at Village Gandhi Gram,BUILDING,Education & Community,Gujarat,Surat,Surat Parliamentary Constituency,Surat Block-5,Village Gandhi Gram,22.249028,71.092433,3870000.0,3435000.0,2529000.0,2024-01-14,2025-05-01,,77.8,,NOT_AVAILABLE,DELAYED,Irrigation & Flood Control Department,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662486,2026-09-19 15:04:49.662489,40.0,MEDIUM
SYN-PRJ-01405,Construction of Cement Concrete Road with Paver Blocks at Village Gandhi Gram,ROAD,Rural Connectivity & Transport,Kerala,Kochi,Kochi Parliamentary Constituency,Kochi Block-1,Village Gandhi Gram,10.960347,76.205155,2420000.0,2420000.0,2373000.0,2023-11-28,2024-07-26,2024-08-12,100.0,,NOT_AVAILABLE,COMPLETED,Municipal Engineering Corporation,SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662500,2026-09-19 15:04:49.662502,15.0,LOW
SYN-PRJ-01406,Deep Borewell with Submersible Motor and Public Distribution Cistern at Village Kalyanpur,WATER_TANK,Drinking Water & Sanitation,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Parliamentary Constituency,Diu Block-5,Village Kalyanpur,20.166888,72.940633,355000.0,262000.0,147000.0,2024-04-22,2024-07-17,,62.8,,NOT_AVAILABLE,DELAYED,Public Works Department (PWD),SYNTHETIC,SYNTHETIC_TEST_DATA,SYNTHETIC,0,NORMAL,2026-09-19 15:04:49.662518,2026-09-19 15:04:49.662520,40.0,MEDIUM
